raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_27,raw_28,raw_29,raw_30,raw_31,raw_32,raw_33,raw_34,raw_35,raw_36,raw_37,raw_38,raw_39,raw_40,lb_1,lb_2,lb_3,lb_4,lb_5,lb_6,lb_7,lb_8,lb_9,lb_10,lb_11,lb_12,lb_13,lb_14,lb_15,lb_16,lb_17,lb_18,lb_19,lb_20,lb_21,lb_22,lb_23,lb_24,lb_25,lb_26,lb_27,lb_28,lb_29,lb_30,lb_31,lb_32,lb_33,lb_34,lb_35,lb_36,lb_37,tm_1,tm_2,tm_3,tm_4,tm_5,tm_6,tm_7,tm_8,tm_9,tm_10,tm_11,tm_12,tm_13,tm_14,tm_15,tm_16,tm_17,tm_18,tm_19,tm_20,tm_21,tm_22,tm_23,tm_24,tm_25,tm_26,tm_27,tm_28,tm_29,tm_30,tm_31,tm_32,tm_33,tm_34,tm_35,tm_36,tm_37,filename,animal,box,datetime,ab,version,extra,code_condition_1_1,code_condition_1_2,code_condition_1_3,code_condition_1_4,code_condition_1_5,code_condition_1_6,code_condition_1_7,code_condition_1_8,code_condition_1_9,code_condition_1_10,code_condition_1_11,code_condition_1_12,code_condition_1_13,code_condition_1_14,code_condition_1_15,code_condition_1_16,code_condition_1_17,code_condition_1_18,code_condition_2,code_condition_3,code_condition_4,code_condition_5,code_condition_6_1,code_condition_6_2,code_condition_6_3,code_condition_6_4,code_condition_6_5,code_condition_6_6,code_condition_6_7,code_condition_6_8,code_condition_6_9,code_condition_6_10,code_condition_6_11,code_condition_6_12,code_condition_6_13,code_condition_6_14,code_condition_6_15,code_condition_6_16,code_condition_6_17,code_condition_6_18,code_condition_7_1,code_condition_7_2,code_condition_7_3,code_condition_8_1,code_condition_8_2,code_condition_8_3,code_condition_9,code_condition_10,code_condition_11,code_condition_12_1,code_condition_12_2,code_condition_12_3,code_condition_12_4,code_condition_12_5,code_condition_12_6,code_condition_12_7,code_condition_12_8,code_condition_12_9,code_condition_12_10,code_condition_12_11,code_condition_12_12,code_condition_12_13,code_condition_12_14,code_condition_12_15,code_condition_12_16,code_condition_12_17,code_condition_12_18,code_condition_13,code_condition_14_1,code_condition_14_2,code_condition_15,code_condition_16,code_condition_17,code_condition_18,code_condition_19,code_condition_20,code_condition_21,code_condition_22,code_condition_23,code_condition_24,code_condition_25,code_condition_26,code_condition_27,code_condition_28,code_condition_29,code_condition_30,code_condition_31,code_condition_32,code_condition_33_1,code_condition_33_2,code_condition_33_3,code_condition_33_4,code_condition_34,code_condition_35,code_condition_36,code_condition_37
1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,NaN,2052.25093333333,2052.81183333333,2052.81513333333,2053.33376666667,NaN,2053.33476666667,2053.33576666667,2053.33806666667,2053.34976666667,2053.35076666667,2053.35176666667,2053.35676666667,2055.17563333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2055.2225,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2125,1002,65424,1001,1100,2201,2012,2024,1198,1400,1199,4005,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,65424,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2125,1002,1001,1100,2201,NaN,2012,2024,1198,1400,1199,4005,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,2055.2245,2055.2265,2055.76543333333,2055.76873333333,2056.27433333333,NaN,2056.27533333333,2056.27633333333,2056.27863333333,2056.28833333333,2056.28933333333,2056.29033333333,2056.29533333333,2057.8081,2058.39103333333,2058.41203333333,2063.41243333333,2063.4193,2063.4203,2063.4213,2063.48626666667,2063.68726666667,2063.75223333333,2063.9532,2064.0182,2064.21916666667,2064.28416666667,NaN,NaN,NaN,NaN,2064.29416666667,NaN,NaN,NaN,NaN,2065.19403333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2128,1002,65424,1001,1100,2201,2012,2026,1198,1400,1199,4008,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,65424,1025,1124,1026,1124,1027,1124,1028,1124,1030,65424,3199,NaN,NaN,NaN,2128,1002,1001,1100,2201,NaN,2012,2026,1198,1400,1199,4008,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,2065.19603333333,2065.19803333333,2065.91693333333,2065.92023333333,2066.42586666667,NaN,2066.42686666667,2066.42786666667,2066.43016666667,2066.44186666667,2066.44286666667,2066.44386666667,2066.44886666667,2069.46443333333,2069.81036666667,2069.81736666667,2074.81776666667,2074.82563333333,2074.82663333333,2074.82763333333,2074.89263333333,2075.0936,2075.15856666667,2075.35953333333,2075.42453333333,2075.6255,2075.6905,2075.8915,2075.9565,2076.15743333333,2076.22243333333,2076.23243333333,NaN,NaN,NaN,NaN,2077.37926666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2123,1002,65424,1001,1100,2201,2013,2022,1198,1400,1199,4003,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2123,1002,1001,1100,2201,NaN,2013,2022,1198,1400,1199,4003,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,2077.38126666667,2077.38326666667,2078.04016666667,2078.0435,2078.55006666667,NaN,2078.55106666667,2078.55206666667,2078.5544,2078.5661,2078.56706666667,2078.56806666667,2078.57306666667,2079.24013333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2079.28696666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2124,1002,65424,1001,1100,2201,2011,2024,1198,1400,1199,4004,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,65424,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2124,1002,1001,1100,2201,NaN,2011,2024,1198,1400,1199,4004,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,2079.28896666667,2079.29096666667,2079.8249,2079.8282,2080.33683333333,NaN,2080.33783333333,2080.33883333333,2080.34116666667,2080.35283333333,2080.35383333333,2080.35483333333,2080.35983333333,2081.8726,2082.14856666667,2082.15856666667,2083.15856666667,2083.1754,2083.1764,2083.1774,2083.2424,2083.44336666667,2083.50836666667,2083.70933333333,2083.77433333333,2083.9753,2084.04026666667,NaN,NaN,NaN,NaN,2084.05026666667,NaN,NaN,NaN,NaN,2085.42506666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2121,1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2121,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,2085.42706666667,2085.42906666667,2086.067,2086.0703,2086.58293333333,NaN,2086.58393333333,2086.58493333333,2086.58723333333,2086.59793333333,2086.59893333333,2086.59993333333,2086.60493333333,2089.11953333333,2089.4515,2089.4725,2090.4735,2090.48933333333,2090.49033333333,2090.49133333333,2090.55633333333,2090.7573,2090.8223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2090.8323,NaN,NaN,NaN,NaN,2092.54603333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2129,1002,65424,1001,1100,2201,2013,2026,1198,1400,1199,4009,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2129,1002,1001,1100,2201,NaN,2013,2026,1198,1400,1199,4009,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,2092.54803333333,2092.55003333333,2093.17796666667,2093.1813,2093.69686666667,NaN,2093.69786666667,2093.69886666667,2093.7012,2093.71286666667,2093.71386666667,2093.71486666667,2093.71986666667,2094.66386666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2094.71673333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,2094.71873333333,2094.72073333333,2095.23766666667,2095.24096666667,2095.75056666667,NaN,2095.75156666667,2095.75256666667,2095.75486666667,2095.76656666667,2095.76756666667,2095.76856666667,2095.77356666667,2096.14366666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2096.1865,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2122,1002,65424,1001,1100,2201,2012,2022,1198,1400,1199,4002,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2122,1002,1001,1100,2201,NaN,2012,2022,1198,1400,1199,4002,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,2096.1885,2096.1905,2096.71843333333,2096.72173333333,2097.23736666667,NaN,2097.23836666667,2097.23936666667,2097.24166666667,2097.25236666667,2097.25336666667,2097.25436666667,2097.25936666667,2098.23736666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2098.2912,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,65424,1039,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,2098.2932,2098.2952,2098.84513333333,2098.84843333333,2099.35803333333,NaN,2099.35903333333,2099.36003333333,2099.36236666667,2099.37303333333,2099.37403333333,2099.37503333333,2099.38003333333,2099.8731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2099.92696666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2121,1002,65424,1001,1100,2201,2011,2022,1198,1400,1199,4001,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,65424,1024,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2121,1002,1001,1100,2201,NaN,2011,2022,1198,1400,1199,4001,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,2099.92896666667,2099.93096666667,2100.4589,2100.4622,2100.97783333333,NaN,2100.97883333333,2100.97983333333,2100.98213333333,2100.99383333333,2100.99483333333,2100.99583333333,2101.00083333333,2103.0145,2103.42946666667,2103.45043333333,2104.45046666667,2104.4673,2104.4683,2104.4693,2104.5343,2104.73526666667,2104.80026666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2104.81026666667,NaN,NaN,NaN,NaN,2106.26503333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2126,1002,65424,1001,1100,2201,2013,2024,1198,1400,1199,4006,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1030,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2126,1002,1001,1100,2201,NaN,2013,2024,1198,1400,1199,4006,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,NaN,NaN,NaN,NaN,1030,NaN,NaN,NaN,NaN,3199,2106.26703333333,2106.26903333333,2106.93193333333,2106.93526666667,2107.4399,NaN,2107.4409,2107.4419,2107.4442,2107.4559,2107.4569,2107.4579,2107.4629,2110.97936666667,2111.72623333333,2111.73323333333,2121.73293333333,2121.7508,2121.75176666667,2121.75276666667,2121.81776666667,2122.01873333333,2122.08373333333,2122.2847,2122.3497,2122.55066666667,2122.61566666667,NaN,NaN,NaN,NaN,2122.62566666667,NaN,NaN,NaN,NaN,2123.9195,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2129,1002,65424,1001,1100,2201,2013,2026,1198,1400,1199,4009,1111,1039,65424,3199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2129,1002,1001,1100,2201,NaN,2013,2026,1198,1400,1199,4009,1111,1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3199,2123.9215,2123.9235,2124.58036666667,2124.5837,2125.0923,NaN,2125.0933,2125.0943,2125.0966,2125.1073,2125.1083,2125.1093,2125.1143,2125.51136666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2125.56123333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2128,1002,65424,1001,1100,2201,2012,2026,1198,1400,1199,4008,1111,65424,1121,1141,1123,65424,1022,1400,1190,1023,1124,1024,1124,1025,65424,1124,1026,1124,1027,1124,1028,1124,1030,65424,3199,NaN,NaN,NaN,2128,1002,1001,1100,2201,NaN,2012,2026,1198,1400,1199,4008,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,2125.56323333333,2125.56523333333,2126.08013333333,2126.08346666667,2126.59506666667,NaN,2126.59606666667,2126.59706666667,2126.59936666667,2126.61006666667,2126.61106666667,2126.61206666667,2126.61706666667,2129.63263333333,2129.9406,2129.95256666667,2134.953,2134.95986666667,2134.96083333333,2134.96183333333,2135.02683333333,2135.2278,2135.2928,2135.4938,2135.55876666667,2135.75973333333,2135.82473333333,2136.0257,2136.0907,2136.29266666667,2136.35763333333,2136.36763333333,NaN,NaN,NaN,NaN,2138.47833333333,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
2129,1002,65424,1001,1100,2201,2013,2026,1198,1400,1199,4009,1111,65424,1121,65424,1141,1123,65424,1022,1400,1190,1023,1124,65424,1024,1124,1025,1124,1026,1124,1027,1124,65424,1028,1124,1030,3199,NaN,NaN,2129,1002,1001,1100,2201,NaN,2013,2026,1198,1400,1199,4009,1111,1121,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,NaN,NaN,NaN,NaN,3199,2138.48033333333,2138.48233333333,2139.14523333333,2139.14856666667,2139.65416666667,NaN,2139.65516666667,2139.65616666667,2139.65846666667,2139.66916666667,2139.67016666667,2139.67116666667,2139.67616666667,2142.1908,2142.55473333333,2142.56073333333,2152.55943333333,2152.5613,2152.5623,2152.5633,2152.62826666667,2152.82923333333,2152.89423333333,2153.0952,2153.1602,2153.3612,2153.4262,2153.62813333333,2153.69313333333,2153.8941,2153.95906666667,2153.96906666667,NaN,NaN,NaN,NaN,2154.70396666667,waldo_250416_box1.nev,waldo,1,25-Apr-2016,NaN,cue1,NaN,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,1002,1001,1100,2201,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,2011,2012,2013,2022,2024,2026,1198,1400,1199,4001,4002,4003,4004,4005,4006,4007,4008,4009,4010,4011,4012,4013,4014,4015,4016,4017,4018,1111,1121,1039,1141,1123,1022,1400,1190,1023,1124,1024,1124,1025,1124,1026,1124,1027,1124,1028,1124,1030,1040,1041,1034,1035,1031,1032,1400,3199
